content,label,category
【大黄蜂强势归来！场均3球，至今不败】欧冠小组赛第3轮，多特主场4-0大胜马竞。据Opta统计，0-4的比分也创造了西蒙尼执教马竞以来的最大比分失利。赢下本场比赛后，多特本赛季的战绩来到了10胜2平，进37球仅丢8球，场均进球超过三粒。目前的德甲和欧冠积分榜，大黄蜂均排在第一位。你认为展开全文c,0,文体娱乐
#周一见#你们都在刷着文章，马伊利，可你们知道么？文章@文章的声明是抄袭高晓松@高晓松的。原博被删除了我继续转,1,文体娱乐
超有范的《troublemaker》儿童版，那个尖叫不断的现场.....好火辣！http://t.cn/RZLnHOB,0,文体娱乐
一条长达120米长的巨龙！引来千人围观深圳,1,文体娱乐
#热爱向未来亚运有温度#杭州亚运会官方供应商身份发布会暨衣邦人六周年庆倒计时1天1月6日（明天），锁定@衣邦人，与你不见不散~#衣邦人六周年#,0,文体娱乐
"【每日经济】[朴海镇-徐康俊-南柱赫<奶酪陷阱>粉丝见面会]tvN新月火剧#奶酪陷阱#三位主演朴海镇,徐康俊,南柱赫将于19日举行fanmeeting与粉丝们首次会面.粉丝见面会上将公开该剧的预告影像及Making.相关人士表示""这次活动从拍摄之初就已经开始计划的特别行程,为报答粉丝对<奶酪陷阱>的特别支持而制作.""",0,文体娱乐
郭德纲和于谦最新段子《屌丝青年》笑死人！！!http://t.cn/zlvEBLA德云社庆纲丝节，郭德纲称“给我三千城管，我能收复日本。”,0,文体娱乐
手球比赛由两队各派7名队员参与，包括6名球员及1名守门员，在长方形的球场上互相对抗、互相进攻。比赛目的是尽量将手球射入对方的球门内，每射入一球得1分。另外，是手球而不是手♀球♀啊妹子[doge]#强行科普#,0,文体娱乐
#柯震东房祖名吸毒#房祖名被抓的时候不是说了吗，大麻是朋友从国外带来的，港媒不是爆料房祖名有120个艺人朋友涉嫌吸毒嘛，他微博上关注了EXO的鹿晗和黄子韬，想起前两天EXO在机场拒绝检查行李…………睡觉了…晚安………&#xe627;柯震东房祖名吸毒2PrincesAvenue,1,文体娱乐
🐢，争点气，确实不想看排位连续挂机公屏打小shuasheng游戏里说sbchina的越南人夺冠。,0,文体娱乐
【年纪大了，要加快脚步看世界！】“去欧洲，你会感受到西方的文明；去看尼亚加拉瀑布，你会感受到大自然的鬼斧神工；去梵蒂冈，你会感受到历史人文的厚重……”王启思带着老伴玩了12年，还要继续“加快脚步”。他鼓励不管是年轻人还是老年人，都应该要多去外面的世界看一看。,0,文体娱乐
今天参加了麻花年末戏的发布会！谢谢这位叫KUNKUN姑娘的画！神韵很足！而且把我画帅了！我在这表示深深的感谢！为啥我从来不提我干过什么！因为我不想让这么多素昧谋面的人为我操心！每个人都有属于自己生活！我们只是生活中的调剂品！千万别让自己生活失去重心！谢谢那些曾经为我操过心的人！保重！,0,文体娱乐
【熊乃瑾与富商男友微博调情约炮】昨天我爆料了@熊乃瑾xiong与男友@WongPok在微博调情事件。后来被天涯网友直播，我很佩服天涯网友的挖掘能力。挖出了很多真相，包括熊乃瑾整容照片，定性微博约炮，接下来曝光了两人各种微博互动乃至逼婚的截图。更离谱的是，还挖出了巨乳国模@章小依微博约炮记录。,1,文体娱乐
你总以为带上耳机世界就是你的了~其实[笑cry][笑cry][笑cry]http://t.cn/RLA0j9w真的不忍心转给爱带着耳机唱歌的人啊[笑cry][笑cry][笑cry],0,文体娱乐
这只汪星人十分吃醋主人对其他动物好，极力想引起主人的注意,0,文体娱乐
#下午茶#Thereisnothingyoucannotachieve！为人类的潜能赞叹[威武]！http://t.cn/RUrk6Ty,0,文体娱乐
【我是歌手】今晚有三首歌是张杰以前唱过的，不同的声音，不同的感悟。回味一下杰哥的版本吧。《往事随风》MP3版http://t.cn/hCreo视频http://t.cn/zYF6mln《夜夜夜夜》http://t.cn/Gcc8a《不让我的眼泪陪我过夜》http://t.cn/hNFDj,0,文体娱乐
"【instiz】一个人上直播节目的申彗星,这哪是快37岁的颜[拜拜][拜拜]",0,文体娱乐
12月21上午国家版权局、公安部、工信部第八次打击网络盗版专项治理“剑网行动”新闻通气会，针对网络文学、音乐、视频、游戏、动漫、软件和网络销售平台等领域，查办网络侵权盗版案件282件，行政结案210件，移送司法机关72件，关闭侵犯信息网络传播权、未经许可从事互联网视听服务等网站183家。,1,文体娱乐
【内幕2来袭！图片！】就因为刚才那条微博，我受到了我朋友的严厉批评！“只要朋友们开心笑，我豁出去一宿不睡觉！”。为了你们的快乐，哈哈我都成了不仁不义之人。--------记住：彭彭，永远是你们快乐的制造者！谢谢大家。@笑话大王彭彭@杨幂,1,文体娱乐
这就是我们国家吗？浑浊的不能用能见度衡量，但当1个战士倒下的时候却要透明的清澈见底。事实说话了！看过我们的心底能痛快吗？这和开棺验尸有何区别！,1,文体娱乐
文章陈妍希双双出轨!马伊琍陈晓忍无可忍要离婚?网友感叹：贵圈真乱#文章##陈妍希#文章陈妍希双双出轨!马伊琍陈晓忍无可忍要离婚?网友感叹：贵圈真乱,1,文体娱乐
#午间分享#西城男孩高清MV《YouRaiseMeUp》，感谢你，你鼓舞了我，让我能走过狂风暴雨的海。感谢你，你鼓舞了我，让我能超越自己。既好听又有蕴意的一首歌，推荐！（转）http://t.cn/RUoJUFu,0,文体娱乐
"#每日一词#【fauxtograph】n.照骗。faux是法语的""假""，读音['fəʊ]。faux+photograph合在一起就是假照片。",0,文体娱乐
宋茜工作室声明一张图，素质可见，大家自己看，谁是真正暴力方，一个路人微博都要用那么肮脏的话语，你们不害臊吗？,0,文体娱乐
Happybirthdaytomaggie@Maggiesum11😘,0,文体娱乐
"摸奶节是中国云南双柏县鄂家镇彝族传统文化的庆典就是农历的7月14日、15日与16日这三天，包括外来的游人,如果在街上遇见喜欢的女子，都可以摸一摸女子的胸部。姑娘们表面躲躲闪闪，但决无责怪之意因为这是他们这个地区的百姓延续了1000多年的风俗。小伙子以摸到奶为吉祥，姑娘们以被摸奶为幸运和祝福!",1,文体娱乐
&#xe627;我是詹姆斯球迷媒体总这么一厢情愿不好！詹姆斯的两个儿子已经在洛杉矶中学登记报名？事实上，并没有！记者ChrisMartinPalmer随后做出调查，他就此事咨询塞拉峡谷中学的一位官员时，不过该官员否认了布朗尼已经在学校注册报到的传言：他并没有来这里。,0,文体娱乐
#V影响力峰会#【谁能活捉@回忆专用小马甲？[笑cry]】微博@V影响力峰会今天召开，千名大V齐聚，小新也在哦[偷笑]。大V都长什么样？满脸马赛克的@马伯庸霸道总裁@来去之间@我的前任是极品果然极品[色]还有搞笑的@天才小熊猫、@博物杂志的后脑勺，快来看！[拜拜]据说全民都在等看马建国真人照！,0,文体娱乐
哪怕我们有99个理由要分开，但能不能为了那一个理由留下来。,0,文体娱乐
刚看完吴彦祖主演的美剧《IntotheBadlands荒原》第一集.....总结就是：剧情soso，看脸就好~~~~~[喵喵][喵喵][喵喵]给了蛋妞N多特写镜头~,0,文体娱乐
正经科普向《薛之谦的聊天造假了吗？不一定，我们做了个正经实验：》|薛之谦的聊...,0,文体娱乐
我终于知道为什么我们长五根手指了。。。,0,文体娱乐
#涨姿势#【12大经典词牌名是怎么来的？】苏轼一首《念奴娇》流传千古，可你知道“念奴”是谁吗？柳永一曲《雨霖铃》凄婉动人，可你知道“雨霖铃”最初是唐玄宗在雨夜哀叹自己无法保护杨贵妃吗？“踏莎行”的莎还在读shā？…看完这些，是否觉得多年语文白学了？戳图↓这个周末学点知识！via.人民日报,0,文体娱乐
最近微博上有些关于唐代古建筑造型的争议，这块确实问题比较多。谢云流传在开发过程中坚持去掉了常见的日本山寨唐风元素。我们希望每一个瓦当，每一个斗拱，每一片瓦都能尽量还原当年唐代建筑风格样式，希望能通过这个游戏告诉玩家，当年我天朝上国的盛世长安，究竟是什么样子的，以正视听。（这牛皮吹得厉害不）,0,文体娱乐
听说广电规定从此以后所有电影女主角感情必须从一而终，不得有三角恋。呵呵了，怎么着，要不要回封建社会，妹纸们小脚裹起来？！#性别歧视要升级了是吗#,1,文体娱乐
有些人将就了一辈子才明白，原来可以将就下去就已经是爱了。从来没有一个人让你觉得完美，能让你愿意忍耐缺点的那个人，就是爱人。,0,文体娱乐
刚刚和靳东合作完《恋爱先生》的@江疏影，又双叒叕和李易峰合作拍摄《在纽约》了！从老干部到小鲜肉，江疏影还真是男神杀手啊！嫉妒使我面目全非，不多说了，下辈子想活成江疏影~,0,文体娱乐
【zt】今天出狱，出狱即巅峰，900w签约快手，打工是不可能打工的啦，这辈子都不可能。yevon_ou的微博视频,1,文体娱乐
【心灵】脚伤照片出来了，不多说了，刘翔，英雄。质疑刘翔作秀的人，请闭嘴！！！刘翔我们支持你！[泪]请大家顶起来，让感动常在！,1,文体娱乐
“女德”讲师丁璇回应争议说，这是大家理解错了，我也考虑到了男女平等。但是我讲的是女性不要乱搞，今天和这个男人搞，明天和那个男人搞，谁还要啊？而且对她自己身体不好。至于离婚的问题，我们也是倡导女性怎么做，才能保持家庭和谐、婚姻持久，老离婚也不是个事儿。|“女德”讲师...,0,文体娱乐
杨洋改微博名全职高手原作者力挺杨洋#杨洋全职高手#全职高手原作者@蝴蝶蓝发微博表示：文字塑造的角色在每个人心中都有自己的形象，不喜欢很正常。希望给予演员保持应有的礼貌和尊重！@杨洋,0,文体娱乐
本条微博转发数过1000，我上传马指导唱歌视频，大伙晚安~,0,文体娱乐
【视频：陈佩斯主持《焦点访谈》】其实我们不知道，早期的《焦点访谈》曾经是由陈佩斯主持的，一开场就笑了...http://sinaurl.cn/h5pIM7,1,文体娱乐
【英超-两送点球10人利物浦0-3客负】http://t.cn/zWQb2FH新赛季揭幕战，利物浦客场0比3负于西布罗姆维奇，格拉世界波先拔头筹。利物浦两送点球，阿格尔还被红牌罚下，雷纳一度扑出点球，但奥德姆温吉的点球扩大比分。替补出场的卢卡库锁定胜局。,0,文体娱乐
#朱婷#朱婷任中国女排队长郎平复出奥运会，中国女排第一个奥运会mvp是主教练，她的弟子朱婷，荣膺mvp！郎平说，我的弟子遍天下，朱婷是我最骄傲的一个！朱婷说，我的偶像是郎平！两代巨星，是女排球迷的盛世了,0,文体娱乐
中新网5月5日电西甲豪门巴塞罗那俱乐部北京时间5日晚通过官...巴萨一队即将接受核酸检测未来几天恢复个人训练巴萨一队即将接受核酸检测未来几天恢复个人训练,0,文体娱乐
近日#李易峰#《在纽约》举行了开机仪式，当天李易峰身穿黑色外衣相当低调，但还是挡不住外露的帅气，但是还有这些剧将在2018年霸屏，厉害了，我的峰！这么多电视剧都在2018上映，这确实让我不知道怎么选择呀#心理罪#,0,文体娱乐
"今天发布会群访结束后,其他演员都在各自休息室单独接受采访,刘心悠赶时间得先走,跟她打了声招呼,那时她的助理已经架着她快步下楼梯,连电梯都等不及.我在紫毯边上坐着时正好刘诗诗走过来去休息室,她的采访排得很多,可能要到很晚,明天全组,还要飞到香港继续拍,看吴奇隆,陈翔也很疲惫,真都挺不容易的",0,文体娱乐
「有哪些长得比较逆天的动物？」哎呀哎呀都好萌呀，长见识了(⌯˃̶᷄⁻̫˂̶᷄⌯)#值得一看#,0,文体娱乐
你真的是松鼠么你确定你真的是松鼠么简直要萌哭了啊啊啊啊o(≧▽≦)ツ,0,文体娱乐
【重庆现百斤野生娃娃鱼年龄或超200岁[震惊]】近日，重庆市一溶洞内发现一条巨形野生娃娃鱼，体长1.4米，重量约104斤，专家初测年龄可能超过两百岁。娃娃鱼是国家二级保护动物，目前，这条巨型娃娃鱼已被转移到专门地点实施保护，并将针对它开展科研工作。（央视记者牟亮王宏超）,0,文体娱乐
